,Code,Year,Value,Value (TWh)
132,BEL,1968-01-01,34.532,401.60715999999996
133,BEL,1969-01-01,37.399,434.95037
134,BEL,1970-01-01,39.929,464.3742700000001
135,BEL,1971-01-01,39.661,461.25743000000006
136,BEL,1972-01-01,43.449,505.31187
137,BEL,1973-01-01,45.991,534.8753300000001
138,BEL,1974-01-01,45.127,524.8270100000001
139,BEL,1975-01-01,42.321,492.19323
140,BEL,1976-01-01,45.384,527.81592
141,BEL,1977-01-01,45.119,524.73397
142,BEL,1978-01-01,47.493,552.3435900000001
143,BEL,1979-01-01,49.015,570.0444500000001
144,BEL,1980-01-01,46.768,543.9118400000001
145,BEL,1981-01-01,43.532,506.27716
146,BEL,1982-01-01,41.477,482.37751
147,BEL,1983-01-01,40.963,476.39969
148,BEL,1984-01-01,42.726,496.90338
149,BEL,1985-01-01,44.104,512.92952
150,BEL,1986-01-01,45.701,531.5026300000001
151,BEL,1987-01-01,46.67,542.7721
152,BEL,1988-01-01,47.241,549.41283
153,BEL,1989-01-01,47.693,554.66959
154,BEL,1990-01-01,47.887,556.9258100000001
155,BEL,1991-01-01,50.047,582.04661
156,BEL,1992-01-01,50.651,589.07113
157,BEL,1993-01-01,49.394,574.45222
158,BEL,1994-01-01,52.459,610.0981700000001
159,BEL,1995-01-01,53.338,620.3209400000001
160,BEL,1996-01-01,56.142,652.9314600000001
161,BEL,1997-01-01,56.34,655.2342000000001
162,BEL,1998-01-01,57.348,666.9572400000001
163,BEL,1999-01-01,57.378,667.30614
164,BEL,2000-01-01,58.053,675.15639
165,BEL,2001-01-01,57.668,670.67884
166,BEL,2002-01-01,55.773,648.6399900000001
167,BEL,2003-01-01,58.205,676.92415
168,BEL,2004-01-01,58.512,680.4945600000001
169,BEL,2005-01-01,58.141,676.17983
170,BEL,2006-01-01,57.435,667.96905
171,BEL,2007-01-01,56.33,655.1179000000001
172,BEL,2008-01-01,58.092,675.60996
173,BEL,2009-01-01,55.706,647.8607800000001
174,BEL,2010-01-01,60.054,698.4280200000001
175,BEL,2011-01-01,55.899,650.1053700000001
176,BEL,2012-01-01,53.582,623.15866
177,BEL,2013-01-01,55.827,649.26801
178,BEL,2014-01-01,52.72,613.1336
179,BEL,2015-01-01,52.582,611.5286600000001
180,BEL,2016-01-01,55.587,646.4768100000001
181,BEL,2017-01-01,55.338,643.58094
182,BEL,2018-01-01,53.275,619.58825
183,BEL,2019-01-01,54.873,638.17299
184,BEL,2020-01-01,50.321,585.23323
185,BEL,2021-01-01,55.6,646.628
186,CAN,1960-01-01,76.141,885.5198300000001
187,CAN,1961-01-01,78.71,915.3973
188,CAN,1962-01-01,82.864,963.7083200000001
189,CAN,1963-01-01,89.022,1035.3258600000001
190,CAN,1964-01-01,94.766,1102.12858
191,CAN,1965-01-01,101.423,1179.54949
192,CAN,1966-01-01,105.711,1229.41893
193,CAN,1967-01-01,113.44,1319.3072
194,CAN,1968-01-01,121.804,1416.5805200000002
195,CAN,1969-01-01,128.09,1489.6867000000002
196,CAN,1970-01-01,138.11,1606.2193000000002
197,CAN,1971-01-01,141.36,1644.0168000000003
198,CAN,1972-01-01,152.504,1773.62152
199,CAN,1973-01-01,159.354,1853.2870200000002
200,CAN,1974-01-01,161.717,1880.7687100000003
201,CAN,1975-01-01,165.955,1930.0566500000002
202,CAN,1976-01-01,171.044,1989.2417200000002
203,CAN,1977-01-01,176.326,2050.67138
204,CAN,1978-01-01,181.212,2107.49556
205,CAN,1979-01-01,190.286,2213.0261800000003
206,CAN,1980-01-01,191.962,2232.51806
207,CAN,1981-01-01,187.521,2180.86923
208,CAN,1982-01-01,180.184,2095.53992
209,CAN,1983-01-01,179.519,2087.8059700000003
210,CAN,1984-01-01,188.705,2194.6391500000004
211,CAN,1985-01-01,193.01,2244.7063
212,CAN,1986-01-01,196.325,2283.25975
213,CAN,1987-01-01,202.86,2359.2618
214,CAN,1988-01-01,211.289,2457.29107
215,CAN,1989-01-01,217.24,2526.5012
216,CAN,1990-01-01,211.279,2457.17477
217,CAN,1991-01-01,210.769,2451.2434700000003
218,CAN,1992-01-01,215.726,2508.89338
219,CAN,1993-01-01,222.887,2592.17581
220,CAN,1994-01-01,230.791,2684.09933
221,CAN,1995-01-01,233.892,2720.1639600000003
222,CAN,1996-01-01,238.526,2774.05738
223,CAN,1997-01-01,241.029,2803.1672700000004
224,CAN,1998-01-01,239.829,2789.2112700000002
225,CAN,1999-01-01,246.464,2866.3763200000003
226,CAN,2000-01-01,253.657,2950.0309100000004
227,CAN,2001-01-01,250.013,2907.65119
228,CAN,2002-01-01,250.759,2916.32717
229,CAN,2003-01-01,263.975,3070.0292500000005
230,CAN,2004-01-01,270.578,3146.8221399999998
231,CAN,2005-01-01,272.394,3167.9422200000004
232,CAN,2006-01-01,276.601,3216.86963
233,CAN,2007-01-01,276.603,3216.8928900000005
234,CAN,2008-01-01,269.642,3135.9364600000004
235,CAN,2009-01-01,259.321,3015.9032300000003
236,CAN,2010-01-01,259.221,3014.7402300000003
237,CAN,2011-01-01,265.163,3083.8456900000006
238,CAN,2012-01-01,267.168,3107.16384
239,CAN,2013-01-01,272.814,3172.8268200000007
240,CAN,2014-01-01,279.905,3255.29515
241,CAN,2015-01-01,277.979,3232.89577
242,CAN,2016-01-01,289.991,3372.59533
243,CAN,2017-01-01,302.181,3514.36503
244,CAN,2018-01-01,306.879,3569.0027700000005
245,CAN,2019-01-01,307.916,3581.0630800000004
246,CAN,2020-01-01,283.67,3299.0821000000005
247,CAN,2021-01-01,290.052,3373.3047600000004
248,CZE,1960-01-01,0.0,0.0
249,CZE,1961-01-01,0.0,0.0
250,CZE,1962-01-01,0.0,0.0
251,CZE,1963-01-01,0.0,0.0
252,CZE,1964-01-01,0.0,0.0
253,CZE,1965-01-01,0.0,0.0
254,CZE,1966-01-01,0.0,0.0
255,CZE,1967-01-01,0.0,0.0
256,CZE,1968-01-01,0.0,0.0
257,CZE,1969-01-01,0.0,0.0
258,CZE,1970-01-01,0.0,0.0
259,CZE,1971-01-01,45.384,527.81592
260,CZE,1972-01-01,45.527,529.47901
261,CZE,1973-01-01,45.159,525.19917
262,CZE,1974-01-01,41.889,487.1690700000001
263,CZE,1975-01-01,43.674,507.92862
264,CZE,1976-01-01,44.938,522.6289400000001
265,CZE,1977-01-01,48.021,558.48423
266,CZE,1978-01-01,45.357,527.5019100000001
267,CZE,1979-01-01,48.404,562.93852
268,CZE,1980-01-01,46.952,546.0517600000001
269,CZE,1981-01-01,47.049,547.17987
270,CZE,1982-01-01,47.793,555.83259
271,CZE,1983-01-01,47.97,557.8911
272,CZE,1984-01-01,48.976,569.5908800000001
273,CZE,1985-01-01,49.247,572.74261
274,CZE,1986-01-01,50.049,582.06987
275,CZE,1987-01-01,51.505,599.0031500000001
276,CZE,1988-01-01,50.488,587.17544
277,CZE,1989-01-01,49.09,570.9167000000001
278,CZE,1990-01-01,49.803,579.20889
279,CZE,1991-01-01,45.226,525.97838
280,CZE,1992-01-01,44.049,512.2898700000001
281,CZE,1993-01-01,42.668,496.22884000000005
282,CZE,1994-01-01,41.198,479.13274
283,CZE,1995-01-01,41.749,485.54087000000004
284,CZE,1996-01-01,43.05,500.6715
285,CZE,1997-01-01,43.382,504.53266
286,CZE,1998-01-01,41.979,488.21577
287,CZE,1999-01-01,39.171,455.55873
288,CZE,2000-01-01,41.242,479.64446
289,CZE,2001-01-01,42.307,492.0304100000001
290,CZE,2002-01-01,42.841,498.2408300000001
291,CZE,2003-01-01,44.723,520.12849
292,CZE,2004-01-01,45.751,532.08413
293,CZE,2005-01-01,45.25,526.2575
294,CZE,2006-01-01,46.274,538.1666200000001
295,CZE,2007-01-01,46.195,537.2478500000001
296,CZE,2008-01-01,45.277,526.5715100000001
297,CZE,2009-01-01,42.587,495.28681000000006
298,CZE,2010-01-01,45.13,524.8619000000001
299,CZE,2011-01-01,43.5,505.90500000000003
300,CZE,2012-01-01,43.195,502.35785000000004
301,CZE,2013-01-01,43.224,502.69512
302,CZE,2014-01-01,41.935,487.70405000000005
303,CZE,2015-01-01,41.996,488.41348000000005
304,CZE,2016-01-01,41.502,482.6682600000001
305,CZE,2017-01-01,43.326,503.88138000000004
306,CZE,2018-01-01,43.385,504.56755
307,CZE,2019-01-01,42.72,496.83360000000005
308,CZE,2020-01-01,40.182,467.31666000000007
309,CZE,2021-01-01,42.311,492.07693
310,DNK,1960-01-01,8.806,102.41378
311,DNK,1961-01-01,9.331,108.51953
312,DNK,1962-01-01,10.673,124.12699
313,DNK,1963-01-01,11.725,136.36175
314,DNK,1964-01-01,12.278,142.79314000000002
315,DNK,1965-01-01,13.433,156.22579000000002
316,DNK,1966-01-01,14.716,171.14708000000002
317,DNK,1967-01-01,14.802,172.14726000000002
318,DNK,1968-01-01,15.586,181.26518000000002
319,DNK,1969-01-01,18.098,210.47974
320,DNK,1970-01-01,19.574,227.64562000000004
321,DNK,1971-01-01,18.505,215.21315
322,DNK,1972-01-01,19.261,224.00543000000002
323,DNK,1973-01-01,18.992,220.87696000000003
324,DNK,1974-01-01,17.606,204.75778000000003
325,DNK,1975-01-01,17.473,203.21099
326,DNK,1976-01-01,19.0,220.97000000000003
327,DNK,1977-01-01,19.489,226.65707000000003
328,DNK,1978-01-01,19.879,231.19277000000002
329,DNK,1979-01-01,20.57,239.22910000000002
330,DNK,1980-01-01,19.135,222.54005000000004
331,DNK,1981-01-01,17.318,201.40834000000004
332,DNK,1982-01-01,17.515,203.69945
333,DNK,1983-01-01,16.535,192.30205
334,DNK,1984-01-01,17.142,199.36146
335,DNK,1985-01-01,19.3,224.45900000000003
336,DNK,1986-01-01,19.579,227.70377000000002
337,DNK,1987-01-01,19.585,227.77355000000003
338,DNK,1988-01-01,18.684,217.29492000000002
339,DNK,1989-01-01,17.524,203.80412
340,DNK,1990-01-01,17.353,201.81539000000004
341,DNK,1991-01-01,19.255,223.93565
342,DNK,1992-01-01,18.425,214.28275000000002
343,DNK,1993-01-01,18.92,220.03960000000004
344,DNK,1994-01-01,19.581,227.72703
345,DNK,1995-01-01,19.402,225.64526000000004
346,DNK,1996-01-01,21.958,255.37154
347,DNK,1997-01-01,20.346,236.62398000000002
348,DNK,1998-01-01,20.015,232.77445000000003
349,DNK,1999-01-01,19.181,223.07503000000003
350,DNK,2000-01-01,18.642,216.80646000000002
351,DNK,2001-01-01,19.216,223.48208000000002
352,DNK,2002-01-01,19.012,221.10956000000002
353,DNK,2003-01-01,20.104,233.80952000000002
354,DNK,2004-01-01,19.448,226.18024000000003
355,DNK,2005-01-01,18.884,219.62092
356,DNK,2006-01-01,20.279,235.84477
357,DNK,2007-01-01,19.806,230.34378000000004
358,DNK,2008-01-01,19.303,224.49389000000002
359,DNK,2009-01-01,18.4,213.992
360,DNK,2010-01-01,19.449,226.19187000000002
361,DNK,2011-01-01,17.979,209.09577000000002
362,DNK,2012-01-01,17.249,200.60587
363,DNK,2013-01-01,17.269,200.83847
364,DNK,2014-01-01,16.254,189.03402000000003
365,DNK,2015-01-01,16.186,188.24318000000002
366,DNK,2016-01-01,16.571,192.72073000000003
367,DNK,2017-01-01,16.697,194.18611
368,DNK,2018-01-01,16.632,193.43016000000003
369,DNK,2019-01-01,15.964,185.66132000000002
370,DNK,2020-01-01,15.24,177.24120000000002
371,DNK,2021-01-01,16.886,196.38418000000001
372,FIN,1960-01-01,9.733,113.19479000000001
373,FIN,1961-01-01,10.05,116.88150000000002
374,FIN,1962-01-01,10.608,123.37104000000001
375,FIN,1963-01-01,11.214,130.41882
376,FIN,1964-01-01,12.183,141.68829
377,FIN,1965-01-01,13.179,153.27177
378,FIN,1966-01-01,14.043,163.32009
379,FIN,1967-01-01,14.4,167.472
380,FIN,1968-01-01,15.466,179.86958
381,FIN,1969-01-01,16.963,197.27969000000002
382,FIN,1970-01-01,17.837,207.44431
383,FIN,1971-01-01,18.169,211.30547
384,FIN,1972-01-01,19.432,225.99416
385,FIN,1973-01-01,21.033,244.61379000000002
386,FIN,1974-01-01,20.563,239.14769
387,FIN,1975-01-01,19.703,229.14589
388,FIN,1976-01-01,21.076,245.11388000000002
389,FIN,1977-01-01,21.403,248.91689
390,FIN,1978-01-01,22.169,257.82547
391,FIN,1979-01-01,23.65,275.0495
392,FIN,1980-01-01,24.599,286.08637000000004
393,FIN,1981-01-01,23.686,275.46818
394,FIN,1982-01-01,23.196,269.76948000000004
395,FIN,1983-01-01,23.423,272.40949
396,FIN,1984-01-01,23.972,278.79436000000004
397,FIN,1985-01-01,25.834,300.44942000000003
398,FIN,1986-01-01,26.964,313.59132
399,FIN,1987-01-01,29.399,341.91037000000006
400,FIN,1988-01-01,27.653,321.60439
401,FIN,1989-01-01,28.563,332.18769000000003
402,FIN,1990-01-01,28.381,330.07103
403,FIN,1991-01-01,28.793,334.86259
404,FIN,1992-01-01,27.131,315.53353000000004
405,FIN,1993-01-01,28.46,330.98980000000006
406,FIN,1994-01-01,30.391,353.44733
407,FIN,1995-01-01,28.92,336.3396
408,FIN,1996-01-01,31.108,361.78604
409,FIN,1997-01-01,32.263,375.21869
410,FIN,1998-01-01,32.567,378.75421
411,FIN,1999-01-01,32.46,377.50980000000004
412,FIN,2000-01-01,32.389,376.6840700000001
413,FIN,2001-01-01,33.234,386.51142000000004
414,FIN,2002-01-01,34.963,406.61969000000005
415,FIN,2003-01-01,36.867,428.76321
416,FIN,2004-01-01,37.272,433.47336
417,FIN,2005-01-01,34.392,399.9789600000001
418,FIN,2006-01-01,37.426,435.2643800000001
419,FIN,2007-01-01,36.857,428.64691000000005
420,FIN,2008-01-01,35.358,411.21353999999997
421,FIN,2009-01-01,33.395,388.38385000000005
422,FIN,2010-01-01,36.538,424.93694
423,FIN,2011-01-01,35.147,408.75961
424,FIN,2012-01-01,33.923,394.52449000000007
425,FIN,2013-01-01,33.386,388.27918000000005
426,FIN,2014-01-01,34.113,396.73419
427,FIN,2015-01-01,32.448,377.37024
428,FIN,2016-01-01,33.639,391.22157000000004
429,FIN,2017-01-01,33.445,388.96535000000006
430,FIN,2018-01-01,34.017,395.61771000000005
431,FIN,2019-01-01,33.276,386.9998800000001
432,FIN,2020-01-01,31.732,369.04316
433,FIN,2021-01-01,33.158,385.62754000000007
434,FRA,1960-01-01,79.222,921.35186
435,FRA,1961-01-01,82.445,958.83535
436,FRA,1962-01-01,89.154,1036.86102
437,FRA,1963-01-01,96.362,1120.69006
438,FRA,1964-01-01,102.654,1193.86602
439,FRA,1965-01-01,105.109,1222.41767
440,FRA,1966-01-01,106.847,1242.63061
441,FRA,1967-01-01,114.149,1327.5528700000002
442,FRA,1968-01-01,120.769,1404.54347
443,FRA,1969-01-01,130.796,1521.15748
444,FRA,1970-01-01,153.355,1783.51865
445,FRA,1971-01-01,158.574,1844.2156200000002
446,FRA,1972-01-01,167.398,1946.8387400000001
447,FRA,1973-01-01,180.14,2095.0282
448,FRA,1974-01-01,174.357,2027.7719100000002
449,FRA,1975-01-01,164.966,1918.5545800000002
450,FRA,1976-01-01,176.098,2048.01974
451,FRA,1977-01-01,172.821,2009.90823
452,FRA,1978-01-01,184.28,2143.1764000000003
453,FRA,1979-01-01,191.989,2232.8320700000004
454,FRA,1980-01-01,191.774,2230.3316200000004
455,FRA,1981-01-01,187.31,2178.4153
456,FRA,1982-01-01,182.774,2125.6616200000003
457,FRA,1983-01-01,187.54,2181.0902
458,FRA,1984-01-01,194.28,2259.4764
459,FRA,1985-01-01,203.821,2370.43823
460,FRA,1986-01-01,206.987,2407.2588100000003
461,FRA,1987-01-01,212.144,2467.2347200000004
462,FRA,1988-01-01,211.232,2456.62816
463,FRA,1989-01-01,219.931,2557.7975300000003
464,FRA,1990-01-01,223.843,2603.29409
465,FRA,1991-01-01,236.595,2751.59985
466,FRA,1992-01-01,232.533,2704.35879
467,FRA,1993-01-01,236.387,2749.1808100000003
468,FRA,1994-01-01,227.432,2645.03416
469,FRA,1995-01-01,236.883,2754.9492900000005
470,FRA,1996-01-01,250.299,2910.97737
471,FRA,1997-01-01,242.633,2821.8217900000004
472,FRA,1998-01-01,249.698,2903.9877400000005
473,FRA,1999-01-01,249.289,2899.2310700000003
474,FRA,2000-01-01,251.741,2927.7478300000002
475,FRA,2001-01-01,260.353,3027.9053900000004
476,FRA,2002-01-01,260.998,3035.40674
477,FRA,2003-01-01,267.595,3112.1298500000007
478,FRA,2004-01-01,271.478,3157.2891400000003
479,FRA,2005-01-01,272.658,3171.01254
480,FRA,2006-01-01,268.246,3119.70098
481,FRA,2007-01-01,265.308,3085.53204
482,FRA,2008-01-01,266.495,3099.33685
483,FRA,2009-01-01,254.968,2965.27784
484,FRA,2010-01-01,262.864,3057.10832
485,FRA,2011-01-01,257.76,2997.7488000000003
486,FRA,2012-01-01,257.624,2996.1671200000005
487,FRA,2013-01-01,258.754,3009.3090200000006
488,FRA,2014-01-01,248.698,2892.3577400000004
489,FRA,2015-01-01,252.431,2935.77253
490,FRA,2016-01-01,247.67,2880.4021000000002
491,FRA,2017-01-01,247.49,2878.3087000000005
492,FRA,2018-01-01,245.929,2860.15427
493,FRA,2019-01-01,242.391,2819.00733
494,FRA,2020-01-01,218.281,2538.6080300000003
495,FRA,2021-01-01,235.506,2738.93478
496,DEU,1960-01-01,142.173,1653.4719900000002
497,DEU,1961-01-01,146.338,1701.91094
498,DEU,1962-01-01,157.292,1829.3059600000001
499,DEU,1963-01-01,170.445,1982.2753500000001
500,DEU,1964-01-01,176.333,2050.75279
501,DEU,1965-01-01,180.669,2101.1804700000002
502,DEU,1966-01-01,182.9,2127.1270000000004
503,DEU,1967-01-01,183.792,2137.5009600000003
504,DEU,1968-01-01,197.992,2302.64696
505,DEU,1969-01-01,215.968,2511.70784
506,DEU,1970-01-01,301.804,3509.98052
507,DEU,1971-01-01,305.054,3547.7780199999997
508,DEU,1972-01-01,316.124,3676.5221200000005
509,DEU,1973-01-01,334.704,3892.6075200000005
510,DEU,1974-01-01,328.378,3819.03614
511,DEU,1975-01-01,313.522,3646.2608600000003
512,DEU,1976-01-01,338.002,3930.9632600000004
513,DEU,1977-01-01,338.918,3941.6163400000005
514,DEU,1978-01-01,350.166,4072.43058
515,DEU,1979-01-01,366.058,4257.25454
516,DEU,1980-01-01,357.188,4154.09644
517,DEU,1981-01-01,344.967,4011.96621
518,DEU,1982-01-01,333.543,3879.1050900000005
519,DEU,1983-01-01,333.455,3878.08165
520,DEU,1984-01-01,346.319,4027.6899700000004
521,DEU,1985-01-01,357.186,4154.07318
522,DEU,1986-01-01,356.648,4147.816240000001
523,DEU,1987-01-01,359.351,4179.25213
524,DEU,1988-01-01,361.754,4207.199020000001
525,DEU,1989-01-01,355.573,4135.31399
526,DEU,1990-01-01,351.233,4084.8397900000004
527,DEU,1991-01-01,344.317,4004.40671
528,DEU,1992-01-01,337.904,3929.8235200000004
529,DEU,1993-01-01,334.613,3891.54919
530,DEU,1994-01-01,333.018,3872.99934
531,DEU,1995-01-01,336.505,3913.55315
532,DEU,1996-01-01,347.915,4046.2514500000007
533,DEU,1997-01-01,344.839,4010.4775700000005
534,DEU,1998-01-01,342.755,3986.24065
535,DEU,1999-01-01,334.979,3895.80577
536,DEU,2000-01-01,336.597,3914.62311
537,DEU,2001-01-01,346.693,4032.03959
538,DEU,2002-01-01,338.914,3941.56982
539,DEU,2003-01-01,338.099,3932.09137
540,DEU,2004-01-01,340.925,3964.9577500000005
541,DEU,2005-01-01,338.939,3941.8605700000007
542,DEU,2006-01-01,348.942,4058.1954600000004
543,DEU,2007-01-01,331.018,3849.73934
544,DEU,2008-01-01,335.164,3897.95732
545,DEU,2009-01-01,313.0,3640.19
546,DEU,2010-01-01,329.547,3832.6316100000004
547,DEU,2011-01-01,312.42,3633.4446000000003
548,DEU,2012-01-01,314.742,3660.4494600000003
549,DEU,2013-01-01,321.468,3738.6728400000006
550,DEU,2014-01-01,307.284,3573.71292
551,DEU,2015-01-01,308.845,3591.8673500000004
552,DEU,2016-01-01,310.061,3606.00943
553,DEU,2017-01-01,311.054,3617.55802
554,DEU,2018-01-01,303.371,3528.20473
555,DEU,2019-01-01,296.715,3450.79545
556,DEU,2020-01-01,278.359,3237.31517
557,DEU,2021-01-01,287.876,3347.99788
558,GRC,1960-01-01,2.408,28.00504
559,GRC,1961-01-01,2.708,31.494040000000005
560,GRC,1962-01-01,2.958,34.401540000000004
561,GRC,1963-01-01,3.119,36.273970000000006
562,GRC,1964-01-01,3.69,42.9147
563,GRC,1965-01-01,4.094,47.613220000000005
564,GRC,1966-01-01,4.713,54.81219
565,GRC,1967-01-01,5.277,61.37151000000001
566,GRC,1968-01-01,5.7,66.29100000000001
567,GRC,1969-01-01,6.365,74.02495
568,GRC,1970-01-01,7.674,89.24862000000002
569,GRC,1971-01-01,8.69,101.0647
570,GRC,1972-01-01,10.087,117.31181000000001
571,GRC,1973-01-01,11.811,137.36193
572,GRC,1974-01-01,11.259,130.94217
573,GRC,1975-01-01,11.744,136.58272
574,GRC,1976-01-01,12.736,148.11968000000002
575,GRC,1977-01-01,13.679,159.08677
576,GRC,1978-01-01,14.385,167.29755
577,GRC,1979-01-01,15.257,177.43891000000002
578,GRC,1980-01-01,14.982,174.24066
579,GRC,1981-01-01,14.645,170.32135
580,GRC,1982-01-01,15.049,175.01987
581,GRC,1983-01-01,15.745,183.11435
582,GRC,1984-01-01,16.355,190.20865
583,GRC,1985-01-01,17.552,204.12976
584,GRC,1986-01-01,16.683,194.02329
585,GRC,1987-01-01,17.919,208.39797000000002
586,GRC,1988-01-01,19.1,222.13300000000004
587,GRC,1989-01-01,21.119,245.61397000000002
588,GRC,1990-01-01,21.441,249.35883
589,GRC,1991-01-01,21.617,251.40571000000003
590,GRC,1992-01-01,22.149,257.59287
591,GRC,1993-01-01,21.87,254.34810000000002
592,GRC,1994-01-01,22.479,261.43077
593,GRC,1995-01-01,22.679,263.75677
594,GRC,1996-01-01,23.404,272.18852000000004
595,GRC,1997-01-01,24.36,283.3068
596,GRC,1998-01-01,25.653,298.34439000000003
597,GRC,1999-01-01,25.755,299.53065000000004
598,GRC,2000-01-01,27.144,315.68472
599,GRC,2001-01-01,28.063,326.37269000000003
600,GRC,2002-01-01,28.385,330.11755000000005
601,GRC,2003-01-01,29.208,339.68904
602,GRC,2004-01-01,29.77,346.2251
603,GRC,2005-01-01,30.31,352.50530000000003
604,GRC,2006-01-01,30.292,352.29596000000004
605,GRC,2007-01-01,30.245,351.74935000000005
606,GRC,2008-01-01,30.462,354.27306000000004
607,GRC,2009-01-01,29.487,342.93381
608,GRC,2010-01-01,27.665,321.74395
609,GRC,2011-01-01,26.798,311.66074
610,GRC,2012-01-01,26.605,309.41615
611,GRC,2013-01-01,23.39,272.02570000000003
612,GRC,2014-01-01,23.188,269.67644
613,GRC,2015-01-01,23.244,270.32772
614,GRC,2016-01-01,22.731,264.36153
615,GRC,2017-01-01,23.102,268.67626
616,GRC,2018-01-01,22.425,260.80275
617,GRC,2019-01-01,22.071,256.68573000000004
618,GRC,2020-01-01,19.691,229.00633
619,GRC,2021-01-01,20.168,234.55384
620,HUN,1960-01-01,0.0,0.0
621,HUN,1961-01-01,0.0,0.0
622,HUN,1962-01-01,0.0,0.0
623,HUN,1963-01-01,0.0,0.0
624,HUN,1964-01-01,0.0,0.0
625,HUN,1965-01-01,14.48,168.40240000000003
626,HUN,1966-01-01,14.738,171.40294
627,HUN,1967-01-01,15.083,175.41529000000003
628,HUN,1968-01-01,15.457,179.76491000000001
629,HUN,1969-01-01,16.561,192.60443
630,HUN,1970-01-01,17.887,208.02581
631,HUN,1971-01-01,19.038,221.41194000000002
632,HUN,1972-01-01,19.556,227.43628000000004
633,HUN,1973-01-01,21.276,247.43988000000002
634,HUN,1974-01-01,22.028,256.18564
635,HUN,1975-01-01,22.908,266.42004000000003
636,HUN,1976-01-01,24.497,284.90011000000004
637,HUN,1977-01-01,25.864,300.79832000000005
638,HUN,1978-01-01,28.574,332.31562
639,HUN,1979-01-01,28.242,328.45446000000004
640,HUN,1980-01-01,28.347,329.67561000000006
641,HUN,1981-01-01,28.175,327.67525
642,HUN,1982-01-01,28.166,327.57058
643,HUN,1983-01-01,27.735,322.55805000000004
644,HUN,1984-01-01,28.778,334.68814000000003
645,HUN,1985-01-01,29.757,346.07391
646,HUN,1986-01-01,29.637,344.67831
647,HUN,1987-01-01,30.724,357.32012000000003
648,HUN,1988-01-01,30.35,352.9705
649,HUN,1989-01-01,30.136,350.48168000000004
650,HUN,1990-01-01,28.784,334.75792
651,HUN,1991-01-01,27.418,318.87134000000003
652,HUN,1992-01-01,25.129,292.25027000000006
653,HUN,1993-01-01,25.703,298.92589000000004
654,HUN,1994-01-01,24.884,289.40092000000004
655,HUN,1995-01-01,25.856,300.70528
656,HUN,1996-01-01,26.533,308.57879
657,HUN,1997-01-01,26.009,302.48467000000005
658,HUN,1998-01-01,25.691,298.78633
659,HUN,1999-01-01,25.501,296.57663
660,HUN,2000-01-01,25.0,290.75
661,HUN,2001-01-01,25.601,297.73963000000003
662,HUN,2002-01-01,25.604,297.77452
663,HUN,2003-01-01,26.139,303.99657
664,HUN,2004-01-01,26.072,303.21736
665,HUN,2005-01-01,28.052,326.24476000000004
666,HUN,2006-01-01,27.802,323.33726
667,HUN,2007-01-01,27.25,316.9175
668,HUN,2008-01-01,26.871,312.50973
669,HUN,2009-01-01,25.546,297.09998
670,HUN,2010-01-01,26.514,308.35782
671,HUN,2011-01-01,25.934,301.61242000000004
672,HUN,2012-01-01,24.704,287.30752
673,HUN,2013-01-01,23.894,277.88722
674,HUN,2014-01-01,23.831,277.15453
675,HUN,2015-01-01,25.192,292.98296000000005
676,HUN,2016-01-01,25.503,296.59989
677,HUN,2017-01-01,26.625,309.64875
678,HUN,2018-01-01,26.584,309.17192
679,HUN,2019-01-01,26.652,309.96276000000006
680,HUN,2020-01-01,26.253,305.32239000000004
681,HUN,2021-01-01,27.4,318.662
682,ISL,1960-01-01,0.541,6.291830000000001
683,ISL,1961-01-01,0.522,6.070860000000001
684,ISL,1962-01-01,0.552,6.419760000000001
685,ISL,1963-01-01,0.609,7.08267
686,ISL,1964-01-01,0.625,7.268750000000001
687,ISL,1965-01-01,0.662,7.699060000000001
688,ISL,1966-01-01,0.712,8.28056
689,ISL,1967-01-01,0.714,8.30382
690,ISL,1968-01-01,0.791,9.199330000000002
691,ISL,1969-01-01,0.723,8.40849
692,ISL,1970-01-01,0.865,10.05995
693,ISL,1971-01-01,0.902,10.490260000000001
694,ISL,1972-01-01,0.921,10.71123
695,ISL,1973-01-01,1.119,13.01397
696,ISL,1974-01-01,1.105,12.85115
697,ISL,1975-01-01,1.106,12.862780000000003
698,ISL,1976-01-01,1.12,13.025600000000003
699,ISL,1977-01-01,1.243,14.456090000000001
700,ISL,1978-01-01,1.277,14.85151
701,ISL,1979-01-01,1.471,17.107730000000004
702,ISL,1980-01-01,1.497,17.410110000000003
703,ISL,1981-01-01,1.657,19.27091
704,ISL,1982-01-01,1.655,19.24765
705,ISL,1983-01-01,1.719,19.991970000000002
706,ISL,1984-01-01,1.804,20.980520000000002
707,ISL,1985-01-01,1.771,20.59673
708,ISL,1986-01-01,1.85,21.515500000000003
709,ISL,1987-01-01,1.932,22.469160000000002
710,ISL,1988-01-01,1.969,22.89947
711,ISL,1989-01-01,2.019,23.480970000000003
712,ISL,1990-01-01,2.27,26.400100000000002
713,ISL,1991-01-01,2.077,24.15551
714,ISL,1992-01-01,2.025,23.55075
715,ISL,1993-01-01,2.176,25.306880000000003
716,ISL,1994-01-01,2.206,25.65578
717,ISL,1995-01-01,2.208,25.679040000000004
718,ISL,1996-01-01,2.379,27.66777
719,ISL,1997-01-01,2.328,27.07464
720,ISL,1998-01-01,2.477,28.80751
